SeqClass	repi	round	RIPRateSet	RIPRatioSet	MuttedSeqNum	RIPedSeqNum	SNPNumOnRIPedSeq	RIPindex-TP	RIPindex-FP	RIPindex-TN	RIPindex-FN	RIPindex-TPR	RIPindex-FPR	RIPindex-Recall	RIPindex-Accuracy	RIPindex-Precision	TiTv10-TP	TiTv10-FP	TiTv10-TN	TiTv10-FN	TiTv10-TPR	TiTv10-FPR	TiTv10-Recall	TiTv10-Accuracy	TiTv10-Precision	TiTv3-TP	TiTv3-FP	TiTv3-TN	TiTv3-FN	TiTv3-TPR	TiTv3-FPR	TiTv3-Recall	TiTv3-Accuracy	TiTv3-Precision	TiTv5-TP	TiTv5-FP	TiTv5-TN	TiTv5-FN	TiTv5-TPR	TiTv5-FPR	TiTv5-Recall	TiTv5-Accuracy	TiTv5-Precision	TiTv7-TP	TiTv7-FP	TiTv7-TN	TiTv7-FN	TiTv7-TPR	TiTv7-FPR	TiTv7-Recall	TiTv7-Accuracy	TiTv7-Precision	TiTv15-TP	TiTv15-FP	TiTv15-TN	TiTv15-FN	TiTv15-TPR	TiTv15-FPR	TiTv15-Recall	TiTv15-Accuracy	TiTv15-Precision	SNP10RIPedSeqNum	SNP1_9RIPedSeqNum	SNPNum	RIPNumFin	OthNumFin	SNP10SeqNum	SNP1_9SeqNum	SNP0SeqNum
Gene	3	20	0.01	0.2	8889	7702	133453	0	0	1203	7702	0	0	0	0.135092644581696	0	739	29	1174	6963	0.0829870859067939	0.00325659741718136	0.0959491041287977	0.214823133071308	0.962239583333333	5581	580	623	2121	0.626726558113419	0.0651319483436272	0.724616982601922	0.696687254351488	0.905859438402857	3035	266	937	4667	0.340819764177428	0.0298708590679394	0.394053492599325	0.446041549691185	0.919418358073311	1721	117	1086	5981	0.193262212240314	0.0131386861313869	0.223448454946767	0.315216170690623	0.936343852013058	175	3	1200	7527	0.0196518809657496	0.000336889387984278	0.0227213710724487	0.154407636159461	0.98314606741573	5783	1919	141488	75834	312468	6063	2826	16
Gene	3	40	0.01	0.4	8888	8599	137333	5	0	306	8594	0.000561482313307131	0	0.000581462960809396	0.0349241998877035	1	1456	0	306	7143	0.163503649635036	0	0.169322014187696	0.197866367209433	1	7134	96	210	1465	0.801122964626614	0.0107804604154969	0.829631352482847	0.824705221785514	0.986721991701245	4730	23	283	3869	0.531162268388546	0.0025828186412128	0.550063960925689	0.562942167321729	0.995160950978329	2962	9	297	5637	0.332622122403144	0.00101066816395284	0.344458657983486	0.365974171813588	0.996970716930326	442	0	306	8157	0.0496350364963504	0	0.0514013257355506	0.0839977540707468	1	5917	2682	138439	151745	234286	5927	2961	17
Gene	3	60	0.01	0.6	8887	8791	136147	4	0	114	8787	0.000449185850645705	0	0.000455010806506655	0.0132509825940483	1	2826	0	114	5965	0.31734980348119	0	0.321465134796951	0.330151600224593	1	8113	16	98	678	0.91106120157215	0.00179674340258282	0.922875668297122	0.92206625491297	0.998031738221183	6494	3	111	2297	0.729253228523302	0.000336889387984278	0.738710044363554	0.74171813587872	0.999538248422349	4725	0	114	4066	0.530600786075239	0	0.537481515185986	0.543402582818641	1	1121	0	114	7670	0.125884334643459	0	0.12751677852349	0.138686131386861	1	5812	2979	136356	227301	156225	5812	3075	18
Gene	3	80	0.01	0.8	8876	8852	133583	7	0	53	8845	0.000786075238629983	0	0.00079078174423859	0.00673778775968557	1	4529	0	53	4323	0.508590679393599	0	0.511635788522368	0.514542391914655	1	8494	3	50	358	0.953846153846154	0.000336889387984278	0.959557162223226	0.959460976979225	0.999646934212075	7569	0	53	1283	0.849971925884335	0	0.855061003163127	0.85592363840539	1	6378	0	53	2474	0.716226838854576	0	0.720515137821961	0.722178551375632	1	2327	0	53	6525	0.261313868613139	0	0.262878445549028	0.267265581134194	1	5687	3165	133623	303301	78102	5687	3189	29
Gene	3	100	0.01	1	8880	8880	131254	8	0	25	8872	0.000898371701291409	0	0.000900900900900901	0.00370578326782706	1	5684	0	25	3196	0.638293093767546	0	0.64009009009009	0.641100505334082	1	8618	0	25	262	0.967770915216171	0	0.970495495495496	0.970578326782706	1	7940	0	25	940	0.891633913531724	0	0.894144144144144	0.894441325098259	1	7083	0	25	1797	0.795395845030882	0	0.797635135135135	0.798203256597417	1	3526	0	25	5354	0.395957327344189	0	0.397072072072072	0.398764738910724	1	5684	3196	131254	379154	0	5684	3196	25
Repeat	1	0	0.01	0	1333	0	0	0	0	1344	0	0	0	0	1	0	0	22	1322	0	0	0.0163690476190476	0	0.983630952380952	0	0	653	691	0	0	0.485863095238095	0	0.514136904761905	0	0	256	1088	0	0	0.19047619047619	0	0.80952380952381	0	0	98	1246	0	0	0.0729166666666667	0	0.927083333333333	0	0	2	1342	0	0	0.00148809523809524	0	0.998511904761905	0	0	0	23533	0	390506	491	842	11
Repeat	1	20	0.01	0.2	1335	986	21866	1	0	358	985	0.000744047619047619	0	0.00101419878296146	0.267113095238095	1	46	0	358	940	0.0342261904761905	0	0.0466531440162272	0.300595238095238	1	729	140	218	257	0.542410714285714	0.104166666666667	0.739350912778905	0.704613095238095	0.838895281933257	368	45	313	618	0.273809523809524	0.0334821428571429	0.373225152129817	0.506696428571429	0.891041162227603	160	11	347	826	0.119047619047619	0.00818452380952381	0.162271805273834	0.377232142857143	0.935672514619883	4	0	358	982	0.00297619047619048	0	0.00405679513184584	0.269345238095238	1	459	527	23294	75738	312416	475	860	9
Repeat	1	40	0.01	0.4	1330	1192	22626	3	0	152	1189	0.00223214285714286	0	0.00251677852348993	0.115327380952381	1	92	0	152	1100	0.068452380952381	0	0.0771812080536913	0.181547619047619	1	956	39	113	236	0.711309523809524	0.0290178571428571	0.802013422818792	0.795386904761905	0.960804020100502	578	7	145	614	0.430059523809524	0.00520833333333333	0.48489932885906	0.537946428571429	0.988034188034188	272	0	152	920	0.202380952380952	0	0.228187919463087	0.31547619047619	1	27	0	152	1165	0.0200892857142857	0	0.0226510067114094	0.133184523809524	1	471	721	23025	151721	234231	471	859	14
Repeat	1	60	0.01	0.6	1336	1287	22942	1	0	57	1286	0.000744047619047619	0	0.000777000777000777	0.0431547619047619	1	236	0	57	1051	0.175595238095238	0	0.183372183372183	0.218005952380952	1	1086	8	49	201	0.808035714285714	0.00595238095238095	0.843822843822844	0.844494047619048	0.992687385740402	772	1	56	515	0.574404761904762	0.000744047619047619	0.5998445998446	0.616071428571429	0.998706338939198	480	0	57	807	0.357142857142857	0	0.372960372960373	0.399553571428571	1	71	0	57	1216	0.052827380952381	0	0.0551670551670552	0.0952380952380952	1	471	816	23059	227662	156230	471	865	8
Repeat	1	80	0.01	0.8	1327	1311	22910	3	0	33	1308	0.00223214285714286	0	0.0022883295194508	0.0267857142857143	1	388	0	33	923	0.288690476190476	0	0.295957284515637	0.313244047619048	1	1149	2	31	162	0.854910714285714	0.00148809523809524	0.876430205949657	0.87797619047619	0.998262380538662	849	0	33	462	0.631696428571429	0	0.647597254004577	0.65625	1	634	0	33	677	0.47172619047619	0	0.483600305110603	0.496279761904762	1	222	0	33	1089	0.165178571428571	0	0.169336384439359	0.189732142857143	1	465	846	22938	303230	78163	465	862	17
Repeat	1	100	0.01	1	1330	1330	22754	4	0	14	1326	0.00297619047619048	0	0.00300751879699248	0.0133928571428571	1	475	0	14	855	0.353422619047619	0	0.357142857142857	0.363839285714286	1	1172	0	14	158	0.87202380952381	0	0.881203007518797	0.882440476190476	1	920	0	14	410	0.68452380952381	0	0.691729323308271	0.694940476190476	1	685	0	14	645	0.509672619047619	0	0.515037593984962	0.520089285714286	1	328	0	14	1002	0.244047619047619	0	0.246616541353383	0.254464285714286	1	475	855	22754	379283	0	475	855	14
Repeat	2	0	0.01	0	1331	0	0	0	0	1344	0	0	0	0	1	0	0	28	1316	0	0	0.0208333333333333	0	0.979166666666667	0	0	697	647	0	0	0.51860119047619	0	0.48139880952381	0	0	277	1067	0	0	0.20610119047619	0	0.79389880952381	0	0	104	1240	0	0	0.0773809523809524	0	0.922619047619048	0	0	4	1340	0	0	0.00297619047619048	0	0.99702380952381	0	0	0	23381	0	390473	489	842	13
Repeat	2	20	0.01	0.2	1336	990	21858	0	0	354	990	0	0	0	0.263392857142857	0	53	2	352	937	0.0394345238095238	0.00148809523809524	0.0535353535353535	0.301339285714286	0.963636363636364	705	148	206	285	0.524553571428571	0.110119047619048	0.712121212121212	0.677827380952381	0.826494724501759	354	44	310	636	0.263392857142857	0.0327380952380952	0.357575757575758	0.494047619047619	0.889447236180904	159	10	344	831	0.118303571428571	0.00744047619047619	0.160606060606061	0.374255952380952	0.940828402366864	10	0	354	980	0.00744047619047619	0	0.0101010101010101	0.270833333333333	1	468	522	23372	75810	312398	487	849	8
Repeat	2	40	0.01	0.4	1335	1188	22683	2	0	156	1186	0.00148809523809524	0	0.00168350168350168	0.117559523809524	1	106	1	155	1082	0.0788690476190476	0.000744047619047619	0.0892255892255892	0.194196428571429	0.990654205607477	946	41	115	242	0.703869047619048	0.0305059523809524	0.796296296296296	0.789434523809524	0.958459979736575	599	11	145	589	0.445684523809524	0.00818452380952381	0.504208754208754	0.553571428571429	0.981967213114754	299	3	153	889	0.222470238095238	0.00223214285714286	0.251683501683502	0.336309523809524	0.990066225165563	30	0	156	1158	0.0223214285714286	0	0.0252525252525253	0.138392857142857	1	473	715	23153	151827	234284	475	860	9
Repeat	2	60	0.01	0.6	1327	1274	22753	1	0	70	1273	0.000744047619047619	0	0.000784929356357928	0.052827380952381	1	216	0	70	1058	0.160714285714286	0	0.169544740973312	0.212797619047619	1	1087	12	58	187	0.808779761904762	0.00892857142857143	0.853218210361067	0.851934523809524	0.989080982711556	751	0	70	523	0.558779761904762	0	0.589481946624804	0.610863095238095	1	492	0	70	782	0.366071428571429	0	0.3861852433281	0.418154761904762	1	72	0	70	1202	0.0535714285714286	0	0.0565149136577708	0.105654761904762	1	463	811	22863	227547	156222	463	864	17
Repeat	2	80	0.01	0.8	1328	1312	22890	3	0	32	1309	0.00223214285714286	0	0.00228658536585366	0.0260416666666667	1	398	0	32	914	0.296130952380952	0	0.303353658536585	0.319940476190476	1	1145	1	31	167	0.851934523809524	0.000744047619047619	0.872713414634146	0.875	0.99912739965096	867	0	32	445	0.645089285714286	0	0.660823170731707	0.66889880952381	1	618	0	32	694	0.459821428571429	0	0.471036585365854	0.483630952380952	1	222	0	32	1090	0.165178571428571	0	0.169207317073171	0.188988095238095	1	465	847	22915	303410	78102	465	863	16
Repeat	2	100	0.01	1	1330	1330	22721	4	0	14	1326	0.00297619047619048	0	0.00300751879699248	0.0133928571428571	1	467	0	14	863	0.347470238095238	0	0.351127819548872	0.357886904761905	1	1200	0	14	130	0.892857142857143	0	0.902255639097744	0.90327380952381	1	944	0	14	386	0.702380952380952	0	0.709774436090226	0.712797619047619	1	691	0	14	639	0.514136904761905	0	0.519548872180451	0.524553571428571	1	326	0	14	1004	0.242559523809524	0	0.245112781954887	0.25297619047619	1	467	863	22721	379030	0	467	863	14
Repeat	3	0	0.01	0	1333	0	0	0	1	1343	0	0	0.000744047619047619	0	0.999255952380952	0	0	20	1324	0	0	0.0148809523809524	0	0.985119047619048	0	0	667	677	0	0	0.496279761904762	0	0.503720238095238	0	0	260	1084	0	0	0.193452380952381	0	0.806547619047619	0	0	91	1253	0	0	0.0677083333333333	0	0.932291666666667	0	0	5	1339	0	0	0.0037202380952381	0	0.996279761904762	0	0	0	23585	0	390438	512	821	11
Repeat	3	20	0.01	0.2	1325	996	21756	0	0	348	996	0	0	0	0.258928571428571	0	44	0	348	952	0.0327380952380952	0	0.0441767068273092	0.291666666666667	1	735	132	216	261	0.546875	0.0982142857142857	0.737951807228916	0.707589285714286	0.847750865051903	351	38	310	645	0.261160714285714	0.0282738095238095	0.352409638554217	0.491815476190476	0.902313624678663	146	12	336	850	0.108630952380952	0.00892857142857143	0.146586345381526	0.358630952380952	0.924050632911392	10	0	348	986	0.00744047619047619	0	0.0100401606425703	0.266369047619048	1	452	544	23184	75834	312468	465	860	19
Repeat	3	40	0.01	0.4	1333	1197	22912	1	0	147	1196	0.000744047619047619	0	0.000835421888053467	0.110119047619048	1	103	0	147	1094	0.0766369047619048	0	0.0860484544695071	0.186011904761905	1	949	35	112	248	0.70610119047619	0.0260416666666667	0.79281537176274	0.789434523809524	0.964430894308943	576	7	140	621	0.428571428571429	0.00520833333333333	0.481203007518797	0.532738095238095	0.987993138936535	282	0	147	915	0.209821428571429	0	0.235588972431078	0.319196428571429	1	29	0	147	1168	0.021577380952381	0	0.0242272347535505	0.130952380952381	1	481	716	23296	151745	234286	481	852	11
Repeat	3	60	0.01	0.6	1335	1274	23006	1	0	70	1273	0.000744047619047619	0	0.000784929356357928	0.052827380952381	1	216	0	70	1058	0.160714285714286	0	0.169544740973312	0.212797619047619	1	1093	10	60	181	0.813244047619048	0.00744047619047619	0.857927786499215	0.857886904761905	0.990933816863101	751	1	69	523	0.558779761904762	0.000744047619047619	0.589481946624804	0.610119047619048	0.998670212765957	452	1	69	822	0.336309523809524	0.000744047619047619	0.354788069073783	0.38764880952381	0.997792494481236	79	0	70	1195	0.0587797619047619	0	0.0620094191522763	0.110863095238095	1	483	791	23148	227301	156225	483	852	9
Repeat	3	80	0.01	0.8	1328	1313	22912	3	0	31	1310	0.00223214285714286	0	0.00228484386900229	0.025297619047619	1	394	0	31	919	0.293154761904762	0	0.3000761614623	0.316220238095238	1	1173	1	30	140	0.872767857142857	0.000744047619047619	0.893373952779893	0.895089285714286	0.999148211243612	871	0	31	442	0.648065476190476	0	0.663366336633663	0.671130952380952	1	631	0	31	682	0.469494047619048	0	0.480578827113481	0.492559523809524	1	232	0	31	1081	0.172619047619048	0	0.176694592536177	0.195684523809524	1	466	847	22936	303301	78102	466	862	16
Repeat	3	100	0.01	1	1325	1325	22663	5	0	19	1320	0.0037202380952381	0	0.00377358490566038	0.0178571428571429	1	461	0	19	864	0.343005952380952	0	0.347924528301887	0.357142857142857	1	1185	0	19	140	0.881696428571429	0	0.894339622641509	0.895833333333333	1	924	0	19	401	0.6875	0	0.697358490566038	0.701636904761905	1	675	0	19	650	0.502232142857143	0	0.509433962264151	0.516369047619048	1	325	0	19	1000	0.241815476190476	0	0.245283018867925	0.255952380952381	1	461	864	22663	379154	0	461	864	19
SeqClass	repi	round	RIPRateSet	RIPRatioSet	MuttedSeqNum	RIPedSeqNum	SNPNumOnRIPedSeq	RIPindex-TP	RIPindex-FP	RIPindex-TN	RIPindex-FN	RIPindex-TPR	RIPindex-FPR	RIPindex-Recall	RIPindex-Accuracy	RIPindex-Precision	TiTv10-TP	TiTv10-FP	TiTv10-TN	TiTv10-FN	TiTv10-TPR	TiTv10-FPR	TiTv10-Recall	TiTv10-Accuracy	TiTv10-Precision	TiTv3-TP	TiTv3-FP	TiTv3-TN	TiTv3-FN	TiTv3-TPR	TiTv3-FPR	TiTv3-Recall	TiTv3-Accuracy	TiTv3-Precision	TiTv5-TP	TiTv5-FP	TiTv5-TN	TiTv5-FN	TiTv5-TPR	TiTv5-FPR	TiTv5-Recall	TiTv5-Accuracy	TiTv5-Precision	TiTv7-TP	TiTv7-FP	TiTv7-TN	TiTv7-FN	TiTv7-TPR	TiTv7-FPR	TiTv7-Recall	TiTv7-Accuracy	TiTv7-Precision	TiTv15-TP	TiTv15-FP	TiTv15-TN	TiTv15-FN	TiTv15-TPR	TiTv15-FPR	TiTv15-Recall	TiTv15-Accuracy	TiTv15-Precision	SNP10RIPedSeqNum	SNP1_9RIPedSeqNum	SNPNum	RIPNumFin	OthNumFin	SNP10SeqNum	SNP1_9SeqNum	SNP0SeqNum
Gene	1	0	0.02	0	8905	0	0	0	1	8904	0	0	0.000112296462661426	0	0.999887703537339	0	0	283	8622	0	0	0.0317798989331836	0	0.968220101066816	0	0	4679	4226	0	0	0.525435148792813	0	0.474564851207187	0	0	1544	7361	0	0	0.173385738349242	0	0.826614261650758	0	0	692	8213	0	0	0.0777091521617069	0	0.922290847838293	0	0	63	8842	0	0	0.00707467714766985	0	0.99292532285233	0	0	0	288603	0	780963	8236	669	0
Gene	1	20	0.02	0.2	8904	8614	279992	2	0	291	8612	0.000224592925322852	0	0.000232180171813327	0.0329028635597979	1	616	11	280	7998	0.0691746209994385	0.00123526108927569	0.0715114929185048	0.100617630544638	0.982456140350877	6437	154	137	2177	0.7228523301516	0.0172936552498596	0.747271882981193	0.738236945536216	0.976634805037172	2928	91	200	5686	0.328804042672656	0.0102189781021898	0.339911771534711	0.351263335204941	0.969857568731368	1372	48	243	7242	0.154070746771477	0.00539023020774846	0.159275597863942	0.181358787198203	0.966197183098592	197	0	291	8417	0.022122403144301	0	0.0228697469236127	0.054800673778776	1	8116	498	282798	151750	624623	8237	667	1
Gene	1	40	0.02	0.4	8905	8852	277387	4	0	53	8848	0.000449185850645705	0	0.000451875282422052	0.00640089837170129	1	1509	0	53	7343	0.169455362156092	0	0.170469950293719	0.175407074677148	1	8034	28	25	818	0.902189781021898	0.00314430095451993	0.90759150474469	0.904997192588433	0.996526916397916	5276	10	43	3576	0.592476137001684	0.00112296462661426	0.596023497514686	0.597304884896126	0.998108210367007	3043	2	51	5809	0.34171813587872	0.000224592925322852	0.343764121102576	0.347445255474453	0.999343185550082	571	0	53	8281	0.0641212801796743	0	0.0645051965657479	0.0700729927007299	1	8177	675	277667	303301	468570	8182	723	0
Gene	1	60	0.02	0.6	8905	8895	272388	10	0	10	8885	0.00112296462661426	0	0.00112422709387296	0.00224592925322852	1	3487	0	10	5408	0.391577765300393	0	0.392017987633502	0.392700729927007	1	8649	3	7	246	0.971252105558675	0.000336889387984278	0.972344013490725	0.972038180797305	0.999653259361997	7447	0	10	1448	0.836271757439641	0	0.837211916807195	0.837394722066255	1	5688	0	10	3207	0.638742279618192	0	0.639460370994941	0.639865244244806	1	1644	0	10	7251	0.184615384615385	0	0.184822934232715	0.185738349241999	1	8128	767	272411	455088	312432	8128	777	0
Gene	1	80	0.02	0.8	8905	8904	267654	18	0	1	8886	0.00202133632790567	0	0.00202156334231806	0.0021336327905671	1	6682	0	1	2222	0.75036496350365	0	0.750449236298293	0.750477259966311	1	8854	0	1	50	0.994272880404267	0	0.994384546271339	0.994385176866929	1	8559	0	1	345	0.961145423919147	0	0.961253369272237	0.961257720381808	1	7956	0	1	948	0.893430656934307	0	0.893530997304582	0.893542953396968	1	4507	0	1	4397	0.506120157215048	0	0.506176999101527	0.506232453677709	1	8112	792	267656	606563	156290	8112	793	0
Gene	1	100	0.02	1	8905	8905	261060	23	0	0	8882	0.0025828186412128	0	0.0025828186412128	0.0025828186412128	1	8035	0	0	870	0.902302077484559	0	0.902302077484559	0.902302077484559	1	8897	0	0	8	0.999101628298709	0	0.999101628298709	0.999101628298709	1	8807	0	0	98	0.98899494665918	0	0.98899494665918	0.98899494665918	1	8579	0	0	326	0.963391353172375	0	0.963391353172375	0.963391353172375	1	6824	0	0	2081	0.766311061201572	0	0.766311061201572	0.766311061201572	1	8035	870	261060	758176	0	8035	870	0
Gene	2	0	0.02	0	8905	0	0	0	0	8905	0	0	0	0	1	0	0	275	8630	0	0	0.0308815272318922	0	0.969118472768108	0	0	4694	4211	0	0	0.527119595732734	0	0.472880404267266	0	0	1531	7374	0	0	0.171925884334643	0	0.828074115665356	0	0	682	8223	0	0	0.0765861875350927	0	0.923413812464907	0	0	66	8839	0	0	0.00741156653565413	0	0.992588433464346	0	0	0	287165	0	780994	8233	672	0
Gene	2	20	0.02	0.2	8904	8594	280004	3	0	311	8591	0.000336889387984278	0	0.000349080754014429	0.0352610892756878	1	623	9	302	7971	0.0699606962380685	0.00101066816395284	0.072492436583663	0.103874227961819	0.985759493670886	6487	164	147	2107	0.728467153284671	0.0184166198764739	0.754828950430533	0.744974733295901	0.975342053826492	2883	83	228	5711	0.323750701852892	0.00932060640089837	0.335466604607866	0.349354295339697	0.972016183412003	1380	36	275	7214	0.154969118472768	0.00404267265581134	0.160577146846637	0.18585064570466	0.974576271186441	194	0	311	8400	0.0217855137563167	0	0.0225738887595997	0.0567097136440202	1	8058	536	283087	151685	624742	8195	709	1
Gene	2	40	0.02	0.4	8903	8845	277366	5	0	60	8840	0.000561482313307131	0	0.000565291124929339	0.0072992700729927	1	1532	1	59	7313	0.172038180797305	0.000112296462661426	0.173205200678349	0.178663672094329	0.999347684279191	7915	28	32	930	0.888826501965188	0.00314430095451993	0.894855850763143	0.892419988770354	0.99647488354526	5215	9	51	3630	0.585626052779337	0.00101066816395284	0.5895986433013	0.59135317237507	0.998277182235835	3104	6	54	5741	0.348568220101067	0.000673778775968557	0.350932730356133	0.354632229084784	0.998070739549839	552	0	60	8293	0.0619876473891072	0	0.062408140192199	0.0687254351487928	1	8155	690	277690	303373	468700	8162	741	2
Gene	2	60	0.02	0.6	8904	8896	272885	8	0	9	8888	0.000898371701291409	0	0.000899280575539568	0.00190903986524424	1	3527	0	9	5369	0.39606962380685	0	0.396470323741007	0.397080291970803	1	8637	3	6	259	0.969904548006738	0.000336889387984278	0.970885791366906	0.970578326782706	0.999652777777778	7429	1	8	1467	0.834250421111735	0.000112296462661426	0.835094424460432	0.835148792813026	0.999865410497981	5670	0	9	3226	0.636720943290286	0	0.637365107913669	0.637731611454239	1	1670	0	9	7226	0.187535092644582	0	0.187724820143885	0.188545760808535	1	8155	741	272905	455118	312459	8155	749	1
Gene	2	80	0.02	0.8	8904	8903	267145	20	0	2	8883	0.00224592925322852	0	0.00224643378636415	0.00247052217855138	1	6637	0	2	2266	0.745311622683886	0	0.745479052004942	0.745536215609208	1	8845	1	1	58	0.993262212240314	0.000112296462661426	0.993485342019544	0.993374508702976	0.999886954555731	8546	0	2	357	0.959685569904548	0	0.9599011569134	0.959910162829871	1	7944	0	2	959	0.892083099382369	0	0.892283499943839	0.892307692307692	1	4432	0	2	4471	0.497697922515441	0	0.497809727058295	0.497922515440764	1	8107	796	267148	606639	156232	8107	797	1
Gene	2	100	0.02	1	8905	8905	262816	25	0	0	8880	0.00280741156653565	0	0.00280741156653565	0.00280741156653565	1	8053	0	0	852	0.904323413812465	0	0.904323413812465	0.904323413812465	1	8887	0	0	18	0.997978663672094	0	0.997978663672094	0.997978663672094	1	8800	0	0	105	0.98820887142055	0	0.98820887142055	0.98820887142055	1	8583	0	0	322	0.963840539023021	0	0.963840539023021	0.963840539023021	1	6884	0	0	2021	0.773048848961258	0	0.773048848961258	0.773048848961258	1	8053	852	262816	758399	0	8053	852	0
Gene	3	0	0.02	0	8905	0	0	0	0	8905	0	0	0	0	1	0	0	278	8627	0	0	0.0312184166198765	0	0.968781583380124	0	0	4653	4252	0	0	0.522515440763616	0	0.477484559236384	0	0	1514	7391	0	0	0.170016844469399	0	0.829983155530601	0	0	672	8233	0	0	0.0754632229084784	0	0.924536777091522	0	0	66	8839	0	0	0.00741156653565413	0	0.992588433464346	0	0	0	287525	0	780950	8235	670	0
Gene	3	20	0.02	0.2	8905	8562	279517	4	0	343	8558	0.000449185850645705	0	0.000467180565288484	0.0389668725435149	1	577	8	335	7985	0.0647950589556429	0.000898371701291409	0.0673907965428638	0.102414373947221	0.986324786324786	6471	170	173	2091	0.726670409882089	0.0190903986524424	0.755781359495445	0.746097697922515	0.974401445565427	2949	87	256	5613	0.331162268388546	0.00976979225154408	0.344428871758935	0.359910162829871	0.971343873517787	1390	38	305	7172	0.156092083099382	0.00426726558113419	0.162345246437748	0.190342504211117	0.973389355742297	169	1	342	8393	0.018978102189781	0.000112296462661426	0.0197383788834384	0.0573834924199888	0.994117647058824	8049	513	282971	151741	624855	8212	693	0
Gene	3	40	0.02	0.4	8904	8846	277791	3	0	59	8843	0.000336889387984278	0	0.000339136332805788	0.00696238068500842	1	1509	1	58	7337	0.169455362156092	0.000112296462661426	0.170585575401311	0.175968556990455	0.999337748344371	7972	28	31	874	0.895227400336889	0.00314430095451993	0.901198281709247	0.898708590679394	0.9965	5181	11	48	3665	0.581807973048849	0.00123526108927569	0.585688446755596	0.587198203256597	0.997881355932203	3022	4	55	5824	0.33935991016283	0.000449185850645705	0.341623332579697	0.345536215609208	0.998678122934567	578	0	59	8268	0.0649073554183043	0	0.0653402667872485	0.0715328467153285	1	8205	641	278112	303530	468585	8208	696	1
Gene	3	60	0.02	0.6	8905	8898	271672	9	0	7	8889	0.00101066816395284	0	0.00101146325016858	0.00179674340258282	1	3638	0	7	5260	0.408534531162268	0	0.408855922679254	0.409320606400898	1	8653	2	5	245	0.971701291409321	0.000224592925322852	0.9724657226343	0.972262773722628	0.999768919699596	7487	1	6	1411	0.840763615946098	0.000112296462661426	0.841425039334682	0.841437394722066	0.999866452991453	5735	0	7	3163	0.644020213363279	0	0.644526859968532	0.644806288601909	1	1620	0	7	7278	0.18192026951151	0	0.182063385030344	0.18270634475014	1	8120	778	271698	455009	312451	8120	785	0
Gene	3	80	0.02	0.8	8905	8902	267178	20	0	3	8882	0.00224592925322852	0	0.00224668613794653	0.0025828186412128	1	6716	0	3	2186	0.754183043234138	0	0.754437205122444	0.754519932622122	1	8840	0	3	62	0.992700729927007	0	0.993035272972366	0.993037619314992	1	8562	0	3	340	0.961482313307131	0	0.961806335654909	0.961819202695115	1	7953	0	3	949	0.893093767546322	0	0.893394742754437	0.893430656934307	1	4470	0	3	4432	0.501965188096575	0	0.502134351831049	0.502302077484559	1	8109	793	267182	606571	156242	8109	796	0
Gene	3	100	0.02	1	8905	8905	261922	29	0	0	8876	0.00325659741718136	0	0.00325659741718136	0.00325659741718136	1	8034	0	0	871	0.902189781021898	0	0.902189781021898	0.902189781021898	1	8879	0	0	26	0.997080291970803	0	0.997080291970803	0.997080291970803	1	8775	0	0	130	0.985401459854015	0	0.985401459854015	0.985401459854015	1	8570	0	0	335	0.962380685008422	0	0.962380685008422	0.962380685008422	1	6867	0	0	2038	0.771139809096013	0	0.771139809096013	0.771139809096013	1	8034	871	261922	758257	0	8034	871	0
Repeat	1	0	0.02	0	1344	0	0	0	0	1344	0	0	0	0	1	0	0	41	1303	0	0	0.0305059523809524	0	0.969494047619048	0	0	731	613	0	0	0.54389880952381	0	0.45610119047619	0	0	299	1045	0	0	0.222470238095238	0	0.777529761904762	0	0	136	1208	0	0	0.101190476190476	0	0.898809523809524	0	0	6	1338	0	0	0.00446428571428571	0	0.995535714285714	0	0	0	47341	0	780963	945	399	0
Repeat	1	20	0.02	0.2	1342	1209	45593	2	0	135	1207	0.00148809523809524	0	0.00165425971877585	0.101934523809524	1	90	4	131	1119	0.0669642857142857	0.00297619047619048	0.0744416873449131	0.164434523809524	0.957446808510638	917	73	62	292	0.682291666666667	0.0543154761904762	0.758478081058726	0.728422619047619	0.926262626262626	440	39	96	769	0.327380952380952	0.0290178571428571	0.363937138130687	0.398809523809524	0.918580375782881	227	20	115	982	0.16889880952381	0.0148809523809524	0.187758478081059	0.254464285714286	0.919028340080972	15	1	134	1194	0.0111607142857143	0.000744047619047619	0.0124069478908189	0.110863095238095	0.9375	907	302	46530	151750	624623	931	411	2
Repeat	1	40	0.02	0.4	1344	1317	46123	4	0	27	1313	0.00297619047619048	0	0.00303720577069096	0.0230654761904762	1	232	0	27	1085	0.172619047619048	0	0.176157934700076	0.192708333333333	1	1151	11	16	166	0.85639880952381	0.00818452380952381	0.873955960516325	0.868303571428571	0.990533562822719	823	4	23	494	0.61235119047619	0.00297619047619048	0.624905087319666	0.629464285714286	0.995163240628779	499	1	26	818	0.371279761904762	0.000744047619047619	0.378891419893698	0.390625	0.998	46	0	27	1271	0.0342261904761905	0	0.0349278663629461	0.0543154761904762	1	933	384	46247	303301	468570	935	409	0
